ID,Ball,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
26710,"{29120, 28130, 32002, 32261, 29446, 30766, 29200, 28115, 29786, 29403}",,,,,,,,,,
18614,"{20545, 20929, 20067, 19843, 20424, 21704, 21135, 20657, 21971, 20885, 20568, 21563, 20702, 20696}",,,,,,,,,,
4391,"{9632, 9693, 6018, 9477, 9695, 8029, 9614, 8722, 8084, 6581, 9204, 9205, 9428, 6458, 7357, 6015}",,,,,,,,,,
14649,"{14841, 14703, 14675, 14648, 14649}",,,,,,,,,,
84,"{779, 396, 1003, 753, 372, 404, 761, 1143, 633}",,,,,,,,,,
11919,"{11201, 11016, 10922, 10986, 10829, 10960, 11191, 11007}",,,,,,,,,,
3667,"{6625, 7367, 7400, 9579, 7086, 6942, 8182, 6043, 7166}",,,,,,,,,,
26467,"{29473, 28706, 29699, 32003, 29701, 31421, 29437, 29229, 30765, 29104, 31764, 29941, 32950, 28023, 28861, 28062}",,,,,,,,,,
4507,"{6112, 6113, 8676, 8521, 6154, 6059, 6029, 6575, 7798, 6553, 6524}",,,,,,,,,,
18496,"{18859, 18973}",,,,,,,,,,
11892,"{11922, 11892}",,,,,,,,,,
10159,"{10664, 10628, 10357, 10685}",,,,,,,,,,
3381,"{6560, 6497, 8544, 7460, 7784, 8399, 7952, 6130, 6002, 7381, 6806, 8059, 6911}",,,,,,,,,,
10927,"{10689, 10503, 10345, 10796, 10591}",,,,,,,,,,
18263,"{18563, 18117, 18726, 18412, 18542, 18716, 18263, 18715, 18652, 18653}",,,,,,,,,,
18227,"{20112, 22356, 19862}",,,,,,,,,,
3159,"{3269, 3398, 3159}",,,,,,,,,,
27430,"{29026, 28039, 30280, 32905, 32875, 28977, 32050, 29427, 31672, 29687, 29080, 32891}",,,,,,,,,,
11037,"{10568, 10580, 10772}",,,,,,,,,,
3744,"{4882, 4939, 5309, 5047}",,,,,,,,,,
4315,"{5057, 5158, 4967, 5551, 5714}",,,,,,,,,,
3393,"{6080, 6146, 6534, 8551, 9158, 7019, 6478, 8402, 7547}",,,,,,,,,,
3494,"{7811, 8070, 8455, 7947, 8207, 6939, 7963, 6940, 9374, 9119, 6562, 7494, 6868, 8536, 6235, 6622, 6368, 7399, 7911, 7912, 8553, 7792, 6131, 7163}",,,,,,,,,,
18736,"{18149, 18736, 18099, 18419, 18105, 18395, 18334}",,,,,,,,,,
18193,"{18403, 18694, 18696, 18793, 18730, 18285, 18193, 18739, 18199, 18489, 18748}",,,,,,,,,,
4239,"{7586, 5890, 8996, 7525, 6764, 8460, 9101, 8431, 7441, 8787, 8313, 8571}",,,,,,,,,,
18280,"{20876, 20621, 19729, 19730, 20115, 20384, 20640, 20898, 21408, 22053, 22056, 21557, 20409, 20540, 20426, 20688, 21973, 21083, 20453, 21865, 20721, 21107, 19965, 19966, 20351}",,,,,,,,,,
18418,"{18447, 18320, 18418, 18710, 18393, 18746, 18491}",,,,,,,,,,
4749,"{7651, 9319, 8760, 7659, 6645, 8246, 6839, 8758, 8186}",,,,,,,,,,
10929,"{10976, 10977, 10978, 11072, 11046, 10929, 10936, 10937, 11068}",,,,,,,,,,
26774,"{26854, 26773, 26774, 26894}",,,,,,,,,,
3215,"{3817, 3213, 3214, 3215, 3703}",,,,,,,,,,
15712,"{14663, 14633, 14635, 14674, 14684, 14652}",,,,,,,,,,
18630,"{21120, 22532, 22665, 19851, 20363, 21668, 21699, 20038, 19406, 21849, 20699, 21727, 19808, 20456, 21737, 21741, 21744, 22643, 19962}",,,,,,,,,,
4423,"{6882, 5891, 6053, 6278, 7594, 9148, 8220, 7633, 6994, 7026, 9203, 7836}",,,,,,,,,,
18562,"{20449, 19938, 21825, 22728, 22444, 20717, 20121, 21336, 19641, 21338, 21853, 21437}",,,,,,,,,,
4327,"{5332, 5223}",,,,,,,,,,
26530,"{27008, 26530, 26544, 26807, 26808, 26972}",,,,,,,,,,
9883,"{10413, 10439}",,,,,,,,,,
18624,"{18435, 18625, 18315, 18624}",,,,,,,,,,
11406,{11406},,,,,,,,,,
26510,"{28385, 29763, 30727, 30760, 32220, 28626, 29074, 28020, 29683, 32052, 29369, 29019, 28060, 31677, 30591}",,,,,,,,,,
26496,"{28801, 32355, 29226, 32266, 32236, 28620, 32237, 32239, 32240, 32241, 32536, 32539, 28957}",,,,,,,,,,
3222,"{5282, 4898, 5511, 5384, 5588}",,,,,,,,,,
18144,"{20609, 20098, 20610, 22022, 22023, 22028, 20109, 22673, 21652, 21654, 22046, 19746, 21671, 21547, 21423, 21681, 21429, 21559, 19386, 21946, 21948, 21952, 21715, 19927, 22489, 21346, 21349, 20327, 21479, 20585, 21480, 22636, 19693, 22639, 21883}",0,0,0,2,35,0,5,0,0,0
27229,"{27023, 26473, 26958, 26743}",0,0,0,2,3,0,4,4,0,0
18706,"{18481, 18706, 18707, 18790}",0,0,0,1,11,0,4,0,0,0
4280,"{5672, 5203, 5141, 5561, 5084}",0,0,0,5,9,0,4,3,0,0
18626,"{18626, 18151, 18288, 18742, 18297}",0,0,0,2,13,0,5,0,0,0
3071,"{4103, 4814, 4789, 4313, 4476}",0,0,0,3,2,0,5,3,0,0
29632,"{26819, 26820}",1,0,1,0,4,0,1,2,0,0
18185,"{18184, 18185, 18764, 18741, 18232, 18234}",0,0,0,5,16,0,6,1,0,0
11378,{12036},0,0,1,1,3,1,1,1,0,0
18621,"{20899, 21860, 19506, 21460, 19797, 19958, 20024, 22361, 21439}",0,0,0,2,9,0,2,0,0,0
21300,"{18219, 18290, 18291, 18551, 18107, 18460}",0,0,0,1,9,0,6,2,0,0
18341,"{18925, 18990, 18959}",0,0,0,3,9,0,3,0,0,0
18230,"{20128, 20486, 21159, 21672, 21487, 20049, 21747, 20599, 20344, 19897}",0,0,0,1,10,0,3,0,0,0
3859,"{4931, 4963, 5573, 5204, 5721, 5564}",0,0,0,6,8,0,4,5,0,0
18399,"{18673, 18547, 18372, 18399}",0,0,0,1,11,0,4,1,0,0
18421,"{21281, 21250}",0,0,0,0,0,0,2,2,0,0
11015,"{10695, 10462, 10334, 10287}",2,0,1,4,6,1,3,1,0,0
21297,"{22912, 22916, 22791, 22920, 22794, 20508, 22941, 21543, 22567, 22443, 22701, 20401, 20924, 20029, 19906, 21700, 22726, 19399, 19917, 19662, 20562, 21843, 21464, 20472, 21086, 21858, 22886, 21880, 22777}",0,1,0,3,29,0,5,2,0,0
21257,"{18236, 18183, 18540, 18668, 18128, 18545, 18516, 18104, 18233, 18106, 18235, 18204, 18237}",0,0,0,5,24,0,13,2,0,0
2919,"{5322, 5450, 5681, 4883, 5117}",0,0,0,5,14,0,3,3,0,0
11729,{11729},1,0,0,0,0,0,0,0,0,0
113,{113},1,0,0,0,0,0,0,0,0,0
3820,"{7238, 8876, 9389, 9390, 6448, 7313, 7250, 7221, 7254, 6395}",0,0,0,1,10,0,1,2,0,0
3165,"{7690, 5772, 7692, 7694, 7701, 7704, 7834, 5924, 7850, 5931, 7852, 7853, 5939, 7862, 9534, 9535, 9536, 9537, 5969, 6242, 7672}",0,0,0,0,21,0,2,3,0,0
3779,"{7746, 7619, 7623, 9259, 9260, 7663, 7855, 7857, 9263, 9264, 9265, 9266, 8855, 7896, 7612}",0,0,0,0,15,0,4,1,0,0
17124,"{17986, 17859, 17861, 17863, 17864, 17865, 17866, 18023, 18024, 18025, 18090, 18003}",1,0,0,0,12,0,0,0,0,0
3770,"{7741, 9084, 6282, 7179, 9085, 8602, 7186, 8627, 8628, 9078, 6264, 7194, 7068, 6301}",0,0,0,2,14,0,2,3,0,0
9988,"{14595, 13763, 13414}",0,0,0,0,3,0,0,1,0,0
26882,"{28772, 28942, 28434, 29211, 32540, 32543}",0,0,0,0,6,0,0,1,0,0
3656,"{6634, 7243, 7300}",0,0,0,0,3,0,1,1,0,0
9732,"{14204, 14569, 12300, 12206}",0,0,0,0,4,0,0,1,0,0
15386,"{15386, 15404}",2,0,0,0,6,0,0,0,0,0
241,"{582, 575}",2,0,0,0,3,0,0,2,0,0
3458,{5382},0,0,0,1,3,0,1,1,0,0
14832,"{16738, 16680, 16649, 16681, 15628, 15539, 15576, 16575}",0,0,0,0,8,0,0,2,0,0
22947,"{24549, 24552, 24522, 23921, 23994, 24539, 24573, 24575}",0,0,1,0,8,0,0,1,0,0
3261,{3261},0,0,0,0,1,0,0,1,0,0
11460,{11820},1,0,0,1,1,1,0,0,0,0
11231,"{14369, 14372, 13964, 12688, 14577, 14197, 14199, 14201, 14203}",0,0,0,0,9,1,0,0,0,0
15041,"{13952, 15585, 15490, 16357, 16359, 15529, 16905, 13419, 16906, 16913, 15698, 16890, 16725, 16727, 15608, 16857, 15514}",0,1,0,0,17,1,0,0,0,0
